Brand,Model Name,ECommerceName,ECommercePrice,ECommerceStatus,ECommercePdURL
Micromax,Micromax A-27 Black,flipkart,2837,0,http://www.flipkart.com/micromax-a27-ninja/p/itmdgyq5efj7cgy9?pid=MOBDHZE3AHGQEPPN
Micromax,Micromax Bolt A62 (Black),flipkart,3530,0,http://www.flipkart.com/micromax-bolt-a62/p/itme5pgn6zp2mcxy?pid=MOBDHY4WRE9AH2VV
Micromax,Micromax A34,snapdeal,4750,1,http://www.snapdeal.com//product/micromax-a34/966729617?tag=
Micromax,Micromax A30 Smarty 3.0 White,snapdeal,4185,0,http://www.snapdeal.com//product/micromax-a30-smarty-30-white/636052?tag=
Micromax,Micromax Bolt A62 (White),flipkart,3565,0,http://www.flipkart.com/micromax-bolt-a62/p/itme3m7wswvypnm2?pid=MOBDHTW6WPVKSPZZ
Micromax,Micromax A36 Black,snapdeal,3699,0,http://www.snapdeal.com//product/micromax-a36-black/1302121956?tag=
Micromax,Micromax Bolt A62 (White),snapdeal,3577,0,http://www.snapdeal.com//product/micromax-a62-white/1481211?tag=
Micromax,Micromax Bolt A62 (Black),snapdeal,3899,1,http://www.snapdeal.com//product/micromax-a62-black/596755894?tag=
Micromax,Micromax A71 Black,snapdeal,4500,1,http://www.snapdeal.com//product/micromax-a71-black/251107248?tag=
Micromax,Micromax Bolt A62 (Black),amazon,0,0,http://www.amazon.in/Micromax-A62-Bolt-Black/dp/B00DU6XT36
Micromax,Micromax Bolt A67 (Black),flipkart,5999,1,http://www.flipkart.com/micromax-bolt-a67/p/itme5hwffawtfyyb?pid=MOBDZ2ZFNTVKGFBZ
Micromax,Micromax Bolt A62 (White),amazon,4650,0,http://www.amazon.in/Micromax-A62-Bolt-White/dp/B00DU8IYPW
Micromax,Micromax A71 White,snapdeal,4799,1,http://www.snapdeal.com//product/micromax-a71-white/1472444544?tag=
Micromax,Micromax A73-Black,snapdeal,6999,0,http://www.snapdeal.com//product/micromax-a73black/69446?tag=
Micromax,Micromax A71 White,flipkart,4890,1,http://www.flipkart.com/micromax-bolt-a71/p/itme5hvxw5xwexey?pid=MOBDSHT8BMBEZCTY
Micromax,Micromax Bolt A67 (Black),snapdeal,5499,1,http://www.snapdeal.com//product/micromax-a67-mobile-phone/2028444075?tag=New
Micromax,Micromax A71 Black,flipkart,4700,1,http://www.flipkart.com/micromax-bolt-a71/p/itme5pgmzxaendnz?pid=MOBDSMAJ5UUJUDDE
Micromax,Micromax Bolt A67 (Black),amazon,5310,0,http://www.amazon.in/Micromax-A67-Bolt-Black/dp/B00F91WCDI
Micromax,Micromax A71 Black,amazon,4250,0,http://www.amazon.in/Micromax-A71-Black/dp/B00HYQ98DS
Micromax,Micromax A84 Superfone Elite,snapdeal,14999,0,http://www.snapdeal.com//product/micromax-a84-superfone-elite/223109?tag=
Micromax,Micromax A71 White,amazon,5700,0,http://www.amazon.in/Micromax-Bolt-A71-White/dp/B00I0SL526
Micromax,Micromax A90S,flipkart,7500,0,http://www.flipkart.com/micromax-a90s/p/itme6g3vqcnngdxk?pid=MOBDETJ2D9HZRFJQ
Micromax,Micromax Ad3520 Blue,snapdeal,6700,0,http://www.snapdeal.com//product/micromax-ad3520-mobile-free-milano/624601194211?tag=New
Micromax,Micromax A78-Coffee,snapdeal,8100,1,http://www.snapdeal.com//product/micromax-a78coffee/69059?tag=
Micromax,Micromax A80,snapdeal,9985,0,http://www.snapdeal.com//product/micromax-a80/184428?tag=
Micromax,Micromax AD4500 Blue,snapdeal,4109,1,http://www.snapdeal.com//product/micromax-ad4500/816982307?tag=New
Micromax,Micromax AD4500 white,snapdeal,4190,1,http://www.snapdeal.com//product/micromax-ad4500-white/852003998?tag=New
Micromax,Micromax A90S,snapdeal,11999,0,http://www.snapdeal.com//product/micromax-a90s/528230?tag=
Micromax,Micromax AD4500 white,flipkart,4890,1,http://www.flipkart.com/micromax-bolt-ad4500/p/itme5hwwbuf9xfmq?pid=MOBE26RT6ZGD5FGC
Micromax,Micromax AE90 Canvas black,flipkart,9599,1,http://www.flipkart.com/micromax-canvas-duet-ae90/p/itmdxza4tdjsxdaz?pid=MOBDXZ9WCARUM462
Micromax,Micromax AD4500 white,amazon,6000,0,http://www.amazon.in/Micromax-AD4500-White/dp/B00QI1CWOC
Micromax,Micromax AE90 Canvas black,snapdeal,8549,1,http://www.snapdeal.com//product/micromax-ae90-canvas-duet-black/587038072?tag=
Micromax,Micromax Aisha A52 Black,flipkart,4999,0,http://www.flipkart.com/micromax-aisha-a52/p/itme6g3vgpgkvfed?pid=MOBDAH9D4UXWWKBA
Micromax,Micromax Aisha A52(Yellow),snapdeal,6999,0,http://www.snapdeal.com//product/micromax-aisha-a52yellow/215038?tag=
Micromax,Micromax AE90 Canvas black,amazon,0,0,http://www.amazon.in/Micromax-Canvas-Duet-AE90-Black/dp/B00LHEQDVI
Micromax,Micromax Aisha A52 Black,snapdeal,6999,0,http://www.snapdeal.com//product/micromax-aisha-a52-black/187998?tag=
Micromax,Micromax Bling A86,flipkart,11000,1,http://www.flipkart.com/micromax-bling-3-a86/p/itmdny3tnhw8z9za?pid=MOBDNYYAZRHKF8G6
Micromax,Micromax Aisha A45 White,snapdeal,4584,0,http://www.snapdeal.com//product/micromax-aisha-a45-white/187995?tag=
Micromax,Micromax Andro A-60-Black,snapdeal,4499,1,http://www.snapdeal.com//product/micromax-andro-a60black/69056?tag=
Micromax,Micromax Bling 2-A55-White,snapdeal,11500,0,http://www.snapdeal.com//product/micromax-bling-2a55white/69057?tag=
Micromax,Micromax Bling 2-A55-Pink,snapdeal,6990,0,http://www.snapdeal.com//product/micromax-bling-2a55pink/69058?tag=
Micromax,Micromax Bling A86,amazon,0,0,http://www.amazon.in/Micromax-Bling-3-A86-White/dp/B00E4IR6TW
Micromax,Micromax Bling A86,snapdeal,4800,1,http://www.snapdeal.com//product/micromax-bling-a86/584233002?tag=
Micromax,Micromax Bolt A064 White,snapdeal,3390,1,http://www.snapdeal.com//product/micromax-bolt-a064-white/1439091152?tag=New
Micromax,Micromax Bolt A064 Black,flipkart,3100,1,http://www.flipkart.com/micromax-bolt-a064/p/itmeymgtezebmwtv?pid=MOBEYMGSVUURYQ7H
Micromax,Micromax BLING2 (A55) (white),snapdeal,3399,0,http://www.snapdeal.com//product/micromax-bling2-a55-white/1430700?tag=
Micromax,Micromax Bolt A067 Blue,snapdeal,6005,1,http://www.snapdeal.com//product/micromax-bolt-a067-blue/1285678326?tag=New
Micromax,Micromax Bolt A 67 Black,snapdeal,4990,0,http://www.snapdeal.com//product/micromax-bolt-a-67-black/750165222?tag=
Micromax,Micromax Bolt A064 Black,amazon,3799,0,http://www.amazon.in/Micromax-Bolt-A064-Black/dp/B00N4OCFPM
Micromax,Micromax Bolt A 67 White,snapdeal,4599,1,http://www.snapdeal.com//product/micromax-bolt-a-67-white/837396121?tag=
Micromax,Micromax Bolt A064 White,flipkart,3000,1,http://www.flipkart.com/micromax-bolt-a064/p/itme3q7ujze383bt?pid=MOBE3Q7UHAMDBXWK
Micromax,Micromax Bolt A068 Blue,flipkart,0,0,http://www.flipkart.com/micromax-bolt-a068/p/itme5pgkyprmkjfc?pid=MOBDTTFAQHT84YF3
Micromax,Micromax Bolt A068 Blue,snapdeal,6690,1,http://www.snapdeal.com//product/micromax-bolt-a068-blue/999944510?tag=
Micromax,Micromax Bolt A064 White,amazon,3072,0,http://www.amazon.in/Micromax-A064-Bolt-White/dp/B00OTI5DOW
Micromax,Micromax Bolt A064 Black,snapdeal,3860,1,http://www.snapdeal.com//product/miromax-bolt-a064-phone-black/1121164398?tag=New
Micromax,Micromax Bolt A065 White,flipkart,3525,1,http://www.flipkart.com/micromax-bolt-a065/p/itme6jergszy7mqf?pid=MOBEF3V45AGZRQGD
Micromax,Micromax Bolt A065 White,snapdeal,3494,1,http://www.snapdeal.com//product/micromax-bolt-a065-white/1149244142?tag=New
Micromax,Micromax Bolt A065 White,amazon,3539,0,http://www.amazon.in/Micromax-Bolt-A065-White/dp/B00MRUX5H6
Micromax,Micromax Bolt A067 Blue,amazon,0,0,http://www.amazon.in/Micromax-A67-Bolt-A067-Blue/dp/B00QIZWRFC
Micromax,Micromax Bolt A069 (Black),snapdeal,6999,1,http://www.snapdeal.com//product/micromax-bolt-a069-black/1424337235?tag=New
Micromax,Micromax Bolt A068 White,flipkart,4999,0,http://www.flipkart.com/micromax-bolt-a068/p/itme5huh4zfrgub5?pid=MOBDTTJTYS8X5HFZ
Micromax,Micromax Bolt A068 White,snapdeal,7199,1,http://www.snapdeal.com//product/micromax-bolt-a068-white/2111521578?tag=
Micromax,Micromax Bolt A068 Blue,amazon,0,0,http://www.amazon.in/Micromax-Bolt-A068-Blue/dp/B00INS27WK
Micromax,Micromax Bolt A082 Grey,snapdeal,5848,1,http://www.snapdeal.com//product/micromax-bolt-a082-grey/500597815?tag=New
Micromax,Micromax Bolt A089 White,flipkart,4040,1,http://www.flipkart.com/micromax-bolt-a089/p/itme7zdgftp9xxyu?pid=MOBDVHJYG2RMWG2G
Micromax,Micromax Bolt A089 Black,snapdeal,4408,1,http://www.snapdeal.com//product/micromax-bolt-a089-black/2106414772?tag=
Micromax,Micromax Bolt A068 White,amazon,0,0,http://www.amazon.in/Micromax-Bolt-A068-White/dp/B00IKC6AKO
Micromax,Micromax Bolt A28 Black,snapdeal,3150,0,http://www.snapdeal.com//product/micromax-bolt-a28-black/615119552?tag=
Micromax,Micromax Bolt A082 Yellow,snapdeal,7599,1,http://www.snapdeal.com//product/micromax-bolt-a082-yellow/715197198?tag=New
Micromax,Micromax Bolt A089 Black,flipkart,4190,1,http://www.flipkart.com/micromax-bolt-a089/p/itme6g3tvhtqhhqv?pid=MOBDVHJY6EYFZBHS
Micromax,Micromax Bolt A082 Red,snapdeal,5952,0,http://www.snapdeal.com//product/micromax-bolt-a082-red/44350537?tag=New
Micromax,Micromax Bolt A35,flipkart,3549,1,http://www.flipkart.com/micromax-bolt-a35/p/itmdgawmwcpjkdd3?pid=MOBDGAWHNTBQNFPR
Micromax,Micromax Bolt A089 White,snapdeal,4109,1,http://www.snapdeal.com//product/micromax-bolt-a089-white/1927514000?tag=
Micromax,Micromax Bolt A089 White,amazon,4050,0,http://www.amazon.in/Micromax-A089-Bolt-White/dp/B00JN7S3GE
Micromax,Micromax Bolt A37 Black,flipkart,3361,0,http://www.flipkart.com/micromax-bolt-a37/p/itmdsymxgwr56sfr?pid=MOBDSYK2HANHN3EQ&ref=L%3A-3614800091562946641&srno=b_305
Micromax,Micromax Bolt A089 Black,amazon,4499,0,http://www.amazon.in/Micromax-A089-Bolt-Black/dp/B00JS69E04
Micromax,Micromax Bolt A28 Black,flipkart,3699,0,http://www.flipkart.com/micromax-bolt-a28/p/itmdrvheqxv4jhpg?pid=MOBDRVHEQZYT6KBN
Micromax,Micromax Bolt A37B Black,flipkart,3999,1,http://www.flipkart.com/micromax-bolt-a37b/p/itmdtcvuaegsydvx?pid=MOBDTCVRFWSZZ2ZR
Micromax,Micromax Bolt A28 Black,amazon,0,0,http://www.amazon.in/Micromax-A28-Bolt-Black/dp/B00HNJCMO8
Micromax,Micromax Bolt A40 (Gray),flipkart,3849,0,http://www.flipkart.com/micromax-bolt-a40/p/itmdzsccynxecfhc?pid=MOBDZS8CBBZY5RVC
Micromax,Micromax Bolt A37 Black,snapdeal,3999,1,http://www.snapdeal.com//product/micromax-bolt-a37-black/1032531083?tag=
Micromax,Micromax Bolt A47 (White),flipkart,4124,0,http://www.flipkart.com/micromax-bolt-a47/p/itme5pg7z784zhgg?pid=MOBDRHG823SDGQVT
Micromax,Micromax Bolt A35,snapdeal,3410,0,http://www.snapdeal.com//product/micromax-bolt-a35/674616?tag=
Micromax,Micromax Bolt A47 (White),snapdeal,4315,0,http://www.snapdeal.com//product/micromax-bolt-a47-white/1844446070?tag=
Micromax,Micromax Bolt A37B Black,amazon,4227,0,http://www.amazon.in/Micromax-Bolt-A37B-Black/dp/B00I0670QS
Micromax,Micromax Bolt A40 (Gray),snapdeal,6249,1,http://www.snapdeal.com//product/micromax-bolt-a40-gray/435305158?tag=
Micromax,Micromax Bolt A46 Black,flipkart,4200,1,http://www.flipkart.com/micromax-bolt-a46/p/itmdtcvuybev6zwp?pid=MOBDTCVRX7FZ9AF7&ref=L%3A8420107255904030526&srno=b_198
Micromax,Micromax Bolt A37B Black,snapdeal,4859,1,http://www.snapdeal.com//product/micromax-bolt-a37b-black/1305406970?tag=
Micromax,Micromax Bolt A46 Black,amazon,0,0,http://www.amazon.in/Micromax-Bolt-A46-Black/dp/B00IDWM5H8
Micromax,Micromax Bolt A58 (Red),flipkart,3249,0,http://www.flipkart.com/micromax-bolt-a58/p/itme739bcz5xecta?pid=MOBDPZNPRVNJRKAM
Micromax,Micromax Bolt A47 Black,snapdeal,4295,1,http://www.snapdeal.com//product/micromax-bolt-a47-black/1167082919?tag=
Micromax,Micromax Bolt A46 Black,snapdeal,3729,1,http://www.snapdeal.com//product/micromax-bolt-a46-grey/1738999481?tag=
Micromax,Micromax Bolt A58 (Black),flipkart,3799,0,http://www.flipkart.com/micromax-bolt-a58/p/itme739bcz5xecta?pid=MOBDPZZR65PETYZH
Micromax,Micromax Bolt A47 Black,flipkart,4900,0,http://www.flipkart.com/micromax-bolt-a47/p/itme5mwhpmq7zsyy?pid=MOBDRHG8ATKNB6QD
Micromax,Micromax Bolt A51,snapdeal,4704,0,http://www.snapdeal.com//product/micromax-bolt-a51/1249705?tag=
Micromax,Micromax Bolt A58 (Black),snapdeal,5800,1,http://www.snapdeal.com//product/micromax-bolt-a58-black/1273461879?tag=
Micromax,Micromax Bolt A59 Grey,snapdeal,3999,1,http://www.snapdeal.com//product/micromax-bolt-a59-black/250329861?tag=
Micromax,Micromax Bolt A59 Grey,flipkart,3479,1,http://www.flipkart.com/micromax-bolt-a59/p/itmdrzyzg9exyvzk?pid=MOBDRZYNV8FZNETH
Micromax,Micromax Bolt A66 Black,flipkart,3999,1,http://www.flipkart.com/micromax-bolt-a66/p/itme3m7x2sxn6mzf?pid=MOBDSFACGP8GMVMK
Micromax,Micromax Bolt A58 (Red),snapdeal,3800,1,http://www.snapdeal.com//product/micromax-bolt-a58-blackred/330580077?tag=
Micromax,Micromax Bolt A66 White,snapdeal,5999,0,http://www.snapdeal.com//product/micromax-bolt-a66-white/1552467075?tag=
Micromax,Micromax Bolt A61 ,flipkart,3650,1,http://www.flipkart.com/micromax-bolt-a61/p/itmdr3w6zpuqmdtz?pid=MOBDR3SEFXZBPFPF
Micromax,Micromax Bolt A61 ,snapdeal,3748,1,http://www.snapdeal.com//product/micromax-bolt-a61-3g/1385272206?tag=
Micromax,Micromax Bolt A66 Black,snapdeal,3800,1,http://www.snapdeal.com//product/micromax-bolt-a66-black/955736882?tag=
Micromax,Micromax Bolt A66 White,flipkart,5439,0,http://www.flipkart.com/micromax-bolt-a66/p/itme5pgkwggejhrb?pid=MOBDSEGSJGDCPBR2
Micromax,Micromax Bolt A71(Black),snapdeal,4199,1,http://www.snapdeal.com//product/micromax-bolt-a71black/162639499?tag=New
Micromax,Micromax Bolt A79 White,snapdeal,3930,1,http://www.snapdeal.com//product/micromax-bolt-a79-white/636205679168?tag=New
Micromax,Micromax Bolt A69 Black,flipkart,5010,1,http://www.flipkart.com/micromax-bolt-a69/p/itmdvzmhbztcph4h?pid=MOBDVZHGMHJEFTXX&ref=L%3A8420107255904030526&srno=b_185
Micromax,Micromax Bolt Q324 Blue ,flipkart,3870,1,http://www.flipkart.com/micromax-q324/p/itme73aua3wvwgeh?pid=MOBE5282VMHGMJ2E
Micromax,Micromax Bolt A69 Black,snapdeal,5499,1,http://www.snapdeal.com//product/micromax-bolt-a69-black/837626529?tag=
Micromax,Micromax Bolt A61 ,amazon,4180,0,http://www.amazon.in/Micromax-Bolt-A61-Grey/dp/B00H4WMEWE
Micromax,Micromax Bolt S300,flipkart,3176,1,http://www.flipkart.com/micromax-bolt-s300/p/itme62p54gkdsfgz?pid=MOBE62P44TFQ3ZXD&ref=L%3A1447396907230840932&srno=b_57
Micromax,Micromax Bolt Q324 Blue ,snapdeal,3730,1,http://www.snapdeal.com//product/micromax-bolt-q324-blue-4gb/658170634684?tag=New
Micromax,Micromax Bolt S300,snapdeal,3050,1,http://www.snapdeal.com//product/micromax-bolt-s300/674286040289?tag=New
Micromax,Micromax X088 (Black and Silver),snapdeal,1334,1,http://www.snapdeal.com//product/micromax-bolt-x088/1252626810?tag=
Micromax,Micromax C115 (White & Blue),flipkart,0,0,http://www.flipkart.com/micromax-c115/p/itme3h6ufazt4vpy?pid=MOBDE77YC7V8CDYC
Micromax,Micromax Bolt X287 (Black),flipkart,1449,0,http://www.flipkart.com/micromax-bolt-x287/p/itmefzxqqgvrmjnv?pid=MOBEFZXQASGZHQ3G
Micromax,Micromax X088 (White Silver),flipkart,1025,0,http://www.flipkart.com/micromax-x088/p/itme6gz7katdpyzs?pid=MOBDMMJEPFJRHSFF
Micromax,Micromax Bolt X287 Grey,flipkart,1350,0,http://www.flipkart.com/micromax-x287/p/itmdpu8f8wawyfrq?pid=MOBDJSJSFAXBPF45
Micromax,Micromax C192 Black,flipkart,1299,1,http://www.flipkart.com/micromax-c192/p/itme43hfwy5hryuz?pid=MOBE43HEHAKTCNXS
Micromax,Micromax Bolt X287 (Black),snapdeal,1509,0,http://www.snapdeal.com//product/micromax-bolt-x287-black/1246301?tag=
Micromax,Micromax C200 Grey,flipkart,1479,1,http://www.flipkart.com/micromax-c-200-cdma/p/itme75ubghxh7cp9?pid=MOBE75UBKN8XZNJ8&ref=L%3A2128257295203975471&srno=b_100
Micromax,Micromax Bolt A58 (Red),amazon,5300,0,http://www.amazon.in/Micromax-A58-Bolt-Red/dp/B00G9YSWQA
Micromax,Micromax C200 Black,flipkart,1495,1,http://www.flipkart.com/micromax-c200-cdma/p/itme43z25vchbgc6?pid=MOBE43JMC5FPDTCR
Micromax,Micromax C115 Black & Red,snapdeal,1535,0,http://www.snapdeal.com//product/micromax-c115-black-red/184307?tag=
Micromax,Micromax C-115 Red & Black,snapdeal,1999,0,http://www.snapdeal.com//product/micromax-c115-redblack/665282?tag=
Micromax,Micromax Bolt X287 Grey,snapdeal,1485,0,http://www.snapdeal.com//product/micromax-bolt-x287-grey/1907939743?tag=
Micromax,Micromax X088 (Black and Silver),flipkart,879,1,http://www.flipkart.com/micromax-x088/p/itme6gz7katdpyzs?pid=MOBDMMJE9NMFJHAJ
Micromax,Micromax C-190 Black,snapdeal,2499,0,http://www.snapdeal.com//product/micromax-c190-black/636871?tag=
Micromax,Micromax C115 (White & Blue),snapdeal,1535,0,http://www.snapdeal.com//product/micromax-c115-white-blue/582505?tag=
Micromax,Micromax C205  - Black,flipkart,1415,0,http://www.flipkart.com/micromax-c205/p/itme3ys5btukjwbn?pid=MOBE3YS5BYYCMFHR
Micromax,Micromax C192 White,snapdeal,1475,1,http://www.snapdeal.com//product/micromax-c192-cdma/628888080543?tag=New
Micromax,Micromax C192 Black,snapdeal,1259,0,http://www.snapdeal.com//product/micromax-c192-cdma-mobile-phone/251612286?tag=New
Micromax,Micromax C200 Grey,snapdeal,1348,1,http://www.snapdeal.com//product/micromax-c200-grey/625660474386?tag=New
Micromax,Micromax C210 Black,flipkart,1699,1,http://www.flipkart.com/micromax-c210/p/itme6g3kdw8hfjzw?pid=MOBEFK5F2U6HGMQG
Micromax,Micromax C260,flipkart,1920,0,http://www.flipkart.com/micromax-c260/p/itmdn8rgfvn3aysz?pid=MOBDN7XFTV26HMKZ
Micromax,Micromax C200 Black,snapdeal,1494,1,http://www.snapdeal.com//product/micromax-c200-black-mobile-phone/970244093?tag=New
Micromax,Micromax Canvas 2 A110- Black,snapdeal,8450,1,http://www.snapdeal.com//product/micromax-canvas-2-a110/477133?tag=
Micromax,Micromax Canvas 2 A120 Colours Black 4 GB,snapdeal,7454,1,http://www.snapdeal.com//product/micromax-canvas-2-a120-colours/48953592?tag=
Micromax,Micromax C210 Black,snapdeal,1999,1,http://www.snapdeal.com//product/micromax-c210-black/1384879984?tag=
Micromax,Micromax C205  - Black,snapdeal,2999,1,http://www.snapdeal.com//product/micromax-c205-cdma-mobile-phone/2106754691?tag=New
Micromax,Micromax Canvas 2 A110- Black,flipkart,8586,0,http://www.flipkart.com/micromax-canvas-2-a110/p/itme7rx4zbdk8zkc?pid=MOBDESCYQHMPQGGQ
Micromax,Micromax Canvas 2 A120 Colours (White)4 GB,snapdeal,6816,1,http://www.snapdeal.com//product/micromax-canvas-2-a120-colours/1273567161?tag=
Micromax,Micromax C260,snapdeal,1847,0,http://www.snapdeal.com//product/micromax-c260/679632491?tag=
Micromax,Micromax Canvas 2 A110 (White),snapdeal,8450,1,http://www.snapdeal.com/product/micromax-canvas-2-a110/477133?tag=
Micromax,Micromax Canvas 2 A110 (White),flipkart,9999,0,http://www.flipkart.com/micromax-canvas-2-a110/p/itme7zdjzhv6k37q?pid=MOBDESCYB7NZWJYT
Micromax,Micromax Canvas 2 Colors A120 (Grey) 8 GB,snapdeal,7454,1,http://www.snapdeal.com//product/micromax-canvas-2-colors-a120/1960283216?tag=
Micromax,Micromax Canvas 4 A210 Grey,flipkart,9099,1,http://www.flipkart.com/micromax-canvas-4-a210/p/itme7zdjpkwh6uhm?pid=MOBDMHJZZSE7P5YH
Micromax,Micromax Canvas 2 A120 Colours (White)4 GB,amazon,7575,0,http://www.amazon.in/Micromax-Canvas-Colours-A120-Grey/dp/B00K3KEU6C
Micromax,Micromax Canvas 4 Plus A315 Black,flipkart,11250,1,http://www.flipkart.com/micromax-canvas-4-plus-a315/p/itme7rxcuz8z9gge?pid=MOBEYBX4XDGTZQJ9
Micromax,Micromax Canvas 4 A210 Grey,snapdeal,13000,1,http://www.snapdeal.com//product/micromax-canvas-4-a210-grey/114098294?tag=
Micromax,Micromax Canvas 4 A210 White,snapdeal,9034,1,http://www.snapdeal.com//product/micromax-canvas-4-a210-white/1709863424?tag=
Micromax,Micromax Canvas 4 A210 White,flipkart,9099,1,http://www.flipkart.com/micromax-canvas-4-a210/p/itme7rxdnwhguyga?pid=MOBDMT9ZREEUCXGA
Micromax,Micromax Canvas 2 A120 Colours (White)4 GB,flipkart,7790,1,http://www.flipkart.com/micromax-canvas-2-colors-a120/p/itme7zdjufv8gzgy?pid=MOBDVN5YYS4YRT5G
Micromax,Micromax Canvas 4 Plus A315 Black,snapdeal,10885,1,http://www.snapdeal.com//product/micromax-canvas-4-plus-a315/1593133688?tag=New
Micromax,Micromax Canvas 4 Plus A315 White Gold,snapdeal,10440,1,http://www.snapdeal.com//product/micromax-canvas-4-plus-a315/313520599?tag=New
Micromax,Micromax Canvas A1 Android One Magnetic Black,snapdeal,5317,1,http://www.snapdeal.com//product/micromax-canvas-a1-android-one/1188468567?tag=New
Micromax,Micromax Canvas 2 Colors A120 (Grey) 8 GB,flipkart,7525,1,http://www.flipkart.com/micromax-canvas-2-colors-a120/p/itme7zdjvct5tgjp?pid=MOBDYR2EU5Q2RXHG
Micromax,Micromax Canvas 4 Plus A315 White Gold,flipkart,10590,1,http://www.flipkart.com/micromax-canvas-4-plus-a315/p/itme7rxcuz8z9gge?pid=MOBEYBX4BGWDQYHS
Micromax,Micromax Canvas A1 Android One Serene White,snapdeal,4708,1,http://www.snapdeal.com//product/micromax-canvas-a1-with-android/866047476?tag=New
Micromax,Micromax Canvas A116i (Black),snapdeal,25000,1,http://www.snapdeal.com//product/micromax-canvas-a116i-black/145972658?tag=
Micromax,Micromax Canvas A116i (Black),flipkart,10899,0,http://www.flipkart.com/micromax-canvas-hd-a116i/p/itmdv6f7xzzgggzw?pid=MOBDR6FZXFKM7UTH
Micromax,Micromax Canvas 4 Plus A315 White Gold,amazon,10490,0,http://www.amazon.in/Micromax-Canvas-Plus-A315-White-Gold/dp/B00NZ36HEC
Micromax,Micromax Canvas A116i (White),flipkart,0,0,http://www.flipkart.com/micromax-canvas-hd-a116i/p/itme5hw2g8qkfb7x?pid=MOBDR6FZRDKRFKVQ
Micromax,Micromax Canvas A1 Android One Serene White,amazon,4779,0,http://www.amazon.in/Micromax-Canvas-Android-Serene-White/dp/B00NEFXOGA
Micromax,Micromax Canvas A119 XL,snapdeal,14999,1,http://www.snapdeal.com//product/micromax-canvas-a119-xl/813813881?tag=
Micromax,Micromax Canvas A119 XL,flipkart,8999,0,http://www.flipkart.com/micromax-canvas-xl-a119/p/itmdttfadyanh4de?pid=MOBDTTFADYANH4DE
Micromax,Micromax Canvas A93 Elanza Gold,snapdeal,8988,0,http://www.snapdeal.com//product/micromax-canvas-a93-elanza-gold/820675132?tag=
Micromax,Micromax Canvas A116i (White),snapdeal,30000,1,http://www.snapdeal.com//product/micromax-canvas-a116i-white/1821375642?tag=
Micromax,Micromax Canvas A1 Android One Serene White,flipkart,5248,1,http://www.flipkart.com/micromax-android-one/p/itme26wp7t7ujyxd?pid=MOBEF872PWJEJET3
Micromax,Micromax Canvas A93 Elanza Black,snapdeal,6268,1,http://www.snapdeal.com//product/micromax-canvas-a93-elanza-black/1955967378?tag=
Micromax,Micromax Canvas A1 Android One Magnetic Black,flipkart,5690,1,http://www.flipkart.com/micromax-canvas-a1/p/itme3h6xsxpzzkw8?pid=MOBEF872GZ5RZPEP
Micromax,Micromax Canvas A93 Elanza Blue,snapdeal,8500,1,http://www.snapdeal.com//product/micromax-canvas-a93-elanza-blue/1507669993?tag=
Micromax,Micromax Canvas Blaze HD EG116 White,flipkart,14712,0,http://www.flipkart.com/micromax-canvas-blaze-hd-eg116/p/itme5hw9cw7d68e7?pid=MOBDVYZWSUZWHDNR
Micromax,Micromax Canvas Beat A114R,snapdeal,7440,1,http://www.snapdeal.com//product/micromax-canvas-beat-a114r/683203029?tag=New
Micromax,Micromax Canvas Blaze MT500 (Black),snapdeal,6361,1,http://www.snapdeal.com//product/micromax-canvas-blaze-black/95686219?tag=
Micromax,Micromax Canvas Blaze HD EG116 black,snapdeal,7770,1,http://www.snapdeal.com//product/micromax-canvas-blaze-hd-eg116/419129540?tag=New
Micromax,Micromax Canvas Beat A114R,flipkart,7390,1,http://www.flipkart.com/micromax-canvas-beat-a114r/p/itme3yh6vfyjg4yf?pid=MOBE3YH5Z2VZVHNE
Micromax,Micromax Canvas Blaze HD EG116 black,flipkart,8000,1,http://www.flipkart.com/micromax-canvas-blaze-hd/p/itme5z7ps9yv3ver?pid=MOBDVVQ4KCKNKHAH
Micromax,Micromax Canvas Blaze HD EG116 White,snapdeal,15499,0,http://www.snapdeal.com//product/micromax-canvas-blaze-hd-eg116/1038371381?tag=
Micromax,Micromax Canvas Doodle 2 A240 (Blue),snapdeal,12849,1,http://www.snapdeal.com//product/micromax-canvas-doodle-2-a240/983023126?tag=
Micromax,Micromax Canvas Blaze HD EG116 black,amazon,8490,0,http://www.amazon.in/Micromax-Canvas-Blaze-EG116-CDMA/dp/B00UNE4R3Y
Micromax,Micromax Canvas Blaze MT500 (Black),flipkart,6185,1,http://www.flipkart.com/micromax-canvas-blaze-mt500/p/itme6g3rggpkxpxa?pid=MOBDRNWHRWNQHR4D
Micromax,Micromax Canvas Blaze MT500 (Black),amazon,7250,0,http://www.amazon.in/Micromax-Canvas-Blaze-MT500-Black/dp/B00JTQEAVG
Micromax,Micromax Canvas Doodle 2 A240 (Blue),flipkart,11999,0,http://www.flipkart.com/micromax-canvas-doodle-2-a240/p/itme7rx7fspnnfzh?pid=MOBDTAKYHXQZNYAB
Micromax,Micromax Canvas Doodle 2 A240 (White),flipkart,14777,0,http://www.flipkart.com/micromax-canvas-doodle-2-a240/p/itme7rx7fspnnfzh?pid=MOBDNZCZAJ4ZQCUC
